1009.4 	-5.30 	0.00 	30.0 	78 	0.0 	2.8 	0.63 
1010.0 	-5.50 	0.00 	29.4 	82 	0.0 	0.0 	0.60 
1010.2 	-5.30 	0.00 	29.6 	81 	0.0 	0.0 	0.60 
1010.3 	-4.90 	0.00 	29.4 	80 	0.0 	0.0 	0.60 
1010.1 	-4.40 	0.00 	29.4 	80 	0.0 	0.0 	0.60 
1010.1 	-4.60 	0.00 	29.2 	79 	0.0 	0.0 	0.60 
1009.9 	-4.10 	0.00 	29.2 	79 	0.0 	0.0 	0.60 
1009.5 	-3.80 	0.00 	28.9 	81 	0.0 	0.0 	0.60 
1009.4 	-3.70 	1.53 	28.7 	82 	0.0 	0.0 	0.67 
1009.4 	-2.31 	-0.96 	28.0 	86 	2.0 	0.0 	0.73 
1009.7 	-2.59 	1.07 	27.0 	86 	1.5 	0.0 	0.80 
1009.9 	-2.12 	-0.88 	28.0 	88 	0.0 	16.7 	0.73 
1010.3 	-3.90 	0.00 	29.7 	81 	0.0 	186.1 	0.67 
1010.8 	-4.70 	0.00 	30.6 	75 	0.0 	391.7 	0.60 
1010.9 	-5.10 	0.00 	31.0 	73 	0.0 	536.1 	0.57 
1011.1 	-3.97 	1.65 	31.6 	71 	0.0 	741.7 	0.53 
1010.8 	-5.10 	0.00 	31.9 	69 	0.0 	955.6 	0.50 
1010.2 	-4.50 	0.00 	32.2 	68 	0.0 	963.9 	0.43 
1009.8 	-5.20 	0.00 	32.9 	67 	0.0 	933.3 	0.37 
1009.5 	-5.60 	0.00 	32.7 	67 	0.0 	866.7 	0.30 
1009.0 	-5.50 	0.00 	31.9 	67 	0.0 	661.1 	0.33 
1009.1 	-5.00 	0.00 	31.6 	70 	0.0 	430.6 	0.37 
1009.5 	-5.90 	0.00 	31.0 	72 	0.0 	211.1 	0.40 
1009.5 	-5.70 	0.00 	30.2 	74 	0.0 	41.7 	0.47 
1009.9 	-4.30 	0.00 	30.1 	75 	0.0 	2.8 	0.53 
1010.3 	-4.00 	0.00 	30.0 	77 	0.0 	0.0 	0.60 
1010.8 	-4.60 	0.00 	29.8 	77 	0.0 	0.0 	0.63 
1011.2 	-4.80 	0.00 	29.6 	77 	0.0 	0.0 	0.67 
1011.1 	-3.40 	0.00 	29.5 	79 	0.0 	0.0 	0.70 
1010.8 	-3.60 	0.00 	29.4 	78 	0.0 	0.0 	0.73 
1010.7 	-2.22 	-0.92 	29.2 	80 	0.0 	0.0 	0.77 
1010.4 	-4.00 	0.00 	29.2 	79 	0.0 	0.0 	0.80 
1010.3 	-1.77 	-1.77 	29.0 	81 	0.0 	0.0 	0.70 
1009.9 	-3.60 	-1.49 	28.8 	81 	0.0 	0.0 	0.60 
1010.0 	-3.33 	-1.38 	28.3 	84 	0.0 	0.0 	0.50 
1010.2 	-2.77 	-1.15 	28.4 	83 	0.0 	22.2 	0.60 
1010.7 	-4.07 	-1.68 	29.9 	76 	0.0 	161.1 	0.70 
1011.0 	-5.40 	0.00 	31.1 	71 	0.0 	383.3 	0.80 
1011.1 	-4.90 	0.00 	31.4 	70 	0.0 	608.3 	0.80 
1011.3 	-4.90 	0.00 	32.1 	68 	0.0 	755.6 	0.80 
1010.8 	-4.80 	0.00 	32.5 	67 	0.0 	880.6 	0.80 
1010.1 	-4.71 	1.95 	33.1 	67 	0.0 	983.3 	0.73 
1009.8 	-4.80 	0.00 	32.8 	65 	0.0 	980.6 	0.67 
1009.5 	-5.45 	2.26 	32.3 	66 	0.0 	827.8 	0.60 
1009.2 	-5.90 	0.00 	32.8 	65 	0.0 	736.1 	0.53 
1009.4 	-6.00 	0.00 	30.8 	70 	0.0 	461.1 	0.47 
1009.4 	-5.70 	0.00 	30.7 	72 	0.0 	236.1 	0.40 
1009.7 	-4.90 	0.00 	30.4 	74 	0.0 	75.0 	0.43 
1010.6 	-4.99 	2.07 	29.7 	78 	0.0 	2.8 	0.47 
1011.1 	-4.25 	1.76 	29.9 	77 	0.0 	0.0 	0.50 
1011.5 	-6.30 	0.00 	28.1 	86 	1.0 	0.0 	0.50 
1011.6 	-5.45 	2.26 	29.0 	80 	0.0 	0.0 	0.50 
1011.6 	-5.82 	2.41 	29.2 	79 	0.0 	0.0 	0.50 
1011.2 	-6.10 	2.53 	29.2 	79 	0.0 	0.0 	0.50 
1010.8 	-4.43 	1.84 	28.8 	81 	0.0 	0.0 	0.50 
1010.8 	-4.53 	1.88 	29.1 	80 	0.0 	0.0 	0.50 
1010.6 	-3.97 	1.65 	29.0 	78 	0.0 	0.0 	0.57 
1010.6 	-3.88 	1.61 	28.9 	78 	0.0 	0.0 	0.63 
1011.0 	-2.80 	0.00 	27.4 	83 	1.0 	0.0 	0.70 
1011.2 	-4.43 	1.84 	28.4 	81 	0.0 	19.4 	0.60 
1011.7 	-5.73 	2.37 	29.3 	78 	0.0 	169.4 	0.50 
1011.6 	-4.16 	1.72 	30.7 	76 	0.0 	394.4 	0.40 
1011.9 	-4.25 	1.76 	31.1 	70 	0.0 	608.3 	0.47 
1011.5 	-4.53 	1.88 	31.8 	69 	0.0 	747.2 	0.53 
1011.2 	-5.54 	2.30 	31.9 	66 	0.0 	866.7 	0.60 
1011.0 	-4.80 	1.99 	32.3 	62 	0.0 	975.0 	0.63 
1010.8 	-3.82 	3.82 	32.7 	63 	0.0 	944.4 	0.67 
1010.7 	-2.83 	2.83 	32.0 	66 	0.0 	827.8 	0.70 
1010.3 	-3.75 	3.75 	32.3 	63 	0.0 	700.0 	0.60 
1010.2 	-4.53 	1.88 	31.9 	63 	0.0 	569.4 	0.50 
1009.7 	-3.42 	1.42 	31.3 	68 	0.0 	333.3 	0.40 
1009.8 	-4.40 	0.00 	30.5 	70 	0.0 	80.6 	0.33 
1010.3 	-5.10 	0.00 	29.7 	73 	0.0 	2.8 	0.27 
1011.3 	-4.90 	0.00 	29.8 	74 	0.0 	0.0 	0.20 
1011.8 	-4.60 	0.00 	29.6 	75 	0.0 	0.0 	0.22 
1011.7 	-4.90 	0.00 	29.5 	75 	0.0 	0.0 	0.23 
1011.8 	-4.70 	0.00 	29.4 	72 	0.0 	0.0 	0.25 
1011.4 	-4.20 	0.00 	29.2 	73 	0.0 	0.0 	0.27 
1010.6 	-4.70 	0.00 	29.0 	75 	0.0 	0.0 	0.28 
1010.5 	-3.50 	0.00 	28.9 	76 	0.0 	0.0 	0.30 
1010.0 	-4.10 	0.00 	28.7 	73 	0.0 	0.0 	0.30 
1009.7 	-4.40 	0.00 	28.6 	76 	0.0 	0.0 	0.30 
1009.6 	-2.60 	0.00 	28.7 	77 	0.0 	0.0 	0.30 
1009.7 	-1.85 	-0.77 	28.0 	79 	0.0 	13.9 	0.27 
1010.0 	-2.90 	0.00 	29.3 	76 	2.0 	177.8 	0.23 
1010.0 	-4.20 	0.00 	30.2 	70 	0.0 	427.8 	0.20 
1010.3 	-3.70 	0.00 	30.7 	67 	0.0 	630.6 	0.27 
1010.3 	-3.80 	0.00 	31.3 	64 	0.0 	805.6 	0.33 
1010.1 	-5.40 	0.00 	32.3 	63 	0.0 	897.2 	0.40 
1010.1 	-4.30 	0.00 	32.8 	59 	0.0 	969.4 	0.40 
1009.3 	-6.00 	0.00 	32.6 	58 	0.0 	813.9 	0.40 
1009.2 	-5.70 	0.00 	32.7 	57 	0.0 	858.3 	0.40 
1008.8 	-5.17 	-2.14 	32.9 	58 	0.0 	700.0 	0.37 
1008.5 	-4.80 	-1.99 	31.1 	65 	0.0 	433.3 	0.33 
1008.3 	-2.83 	-2.83 	31.1 	64 	0.0 	308.3 	0.30 
1008.2 	-3.04 	-3.04 	30.0 	67 	0.0 	91.7 	0.30 
1008.6 	-1.70 	-1.70 	29.3 	73 	0.0 	2.8 	0.30 
1009.2 	-0.88 	-2.12 	28.9 	76 	0.0 	0.0 	0.30 
1009.6 	-0.69 	-1.66 	28.7 	76 	0.0 	0.0 	0.28 
1009.8 	-0.88 	-2.12 	28.8 	75 	0.0 	0.0 	0.27 
1009.3 	0.00 	-1.90 	28.7 	76 	0.0 	0.0 	0.25 
1008.5 	0.00 	-2.40 	28.7 	76 	0.0 	0.0 	0.23 
1007.6 	0.00 	-2.30 	28.4 	78 	0.0 	0.0 	0.22 
1007.1 	0.00 	-1.30 	28.4 	78 	0.0 	0.0 	0.20 
1006.7 	0.00 	-1.80 	28.1 	81 	0.0 	0.0 	0.30 
1006.4 	-0.80 	-1.94 	28.0 	79 	0.0 	0.0 	0.40 
1006.6 	-0.69 	-1.66 	27.9 	80 	0.0 	0.0 	0.50 
1006.7 	0.00 	-1.60 	28.1 	80 	0.0 	27.8 	0.67 
1007.2 	-0.73 	-1.76 	29.3 	76 	0.0 	155.6 	0.83 
1007.5 	-2.55 	-2.55 	29.9 	74 	0.0 	238.9 	1.00 
1007.5 	-2.97 	-2.97 	30.8 	69 	0.0 	383.3 	1.00 
1007.8 	-3.25 	-3.25 	31.6 	61 	0.0 	522.2 	1.00 
1007.2 	-2.33 	-2.33 	32.7 	60 	0.0 	797.2 	1.00 
