0	889.03
0.016666667	474.8
0.033333333	151.43
0.05	747.37
0.066666667	632.09
0.083333333	466.99
0.1	855.82
0.116666667	750.3
0.133333333	659.45
0.15	553.94
0.166666667	638.93
0.183333333	593.99
0.2	758.12
0.216666667	783.52
0.233333333	755.19
0.25	813.81
0.266666667	549.05
0.283333333	636.98
0.3	449.4
0.316666667	576.41
0.333333333	979.89
0.35	588.13
0.366666667	762.03
0.383333333	1205.57
0.4	708.29
0.416666667	1247.58
0.433333333	666.29
0.45	770.82
0.466666667	933.97
0.483333333	550.03
0.5	1342.34
0.516666667	866.56
0.533333333	886.1
0.55	814.78
0.566666667	692.66
0.583333333	875.35
0.6	925.18
0.616666667	466.01
0.633333333	1084.42
0.65	869.49
0.666666667	503.13
0.683333333	707.32
0.7	970.12
0.716666667	1052.18
0.733333333	789.38
0.75	495.32
0.766666667	1094.19
0.783333333	670.19
0.8	985.75
0.816666667	360.5
0.833333333	848.98
0.85	834.32
0.866666667	866.56
0.883333333	967.19
0.9	1130.34
0.916666667	793.29
0.933333333	589.11
0.95	1145
0.966666667	625.25
0.983333333	480.66
1	510.95
1.016666667	1086.38
1.033333333	635.02
1.05	785.47
1.066666667	868.52
1.083333333	1018.97
1.1	992.59
1.116666667	1780.99
1.133333333	721.97
1.15	620.37
1.166666667	1086.38
1.183333333	776.68
1.2	960.35
1.216666667	883.17
1.233333333	766.91
1.25	1164.53
1.266666667	809.9
1.283333333	1311.08
1.3	1354.06
1.316666667	982.82
1.333333333	978.91
1.35	682.89
1.366666667	929.09
1.383333333	1055.11
1.4	793.29
1.416666667	837.25
1.433333333	1303.26
1.45	698.53
1.466666667	1163.56
1.483333333	1491.82
1.5	1689.16
1.516666667	642.84
1.533333333	960.35
1.55	1044.37
1.566666667	723.93
1.583333333	1003.34
1.6	975.98
1.616666667	710.25
1.633333333	736.63
1.65	509.97
1.666666667	1004.31
1.683333333	718.06
1.7	1562.16
1.716666667	1260.28
1.733333333	1046.32
1.75	906.62
1.766666667	824.55
1.783333333	768.87
1.8	1010.17
1.816666667	493.36
1.833333333	882.19
1.85	604.74
1.866666667	811.85
1.883333333	627.21
1.9	1032.64
1.916666667	890.01
1.933333333	633.07
1.95	2229.42
1.966666667	694.62
1.983333333	902.71
2	1045.35
2.016666667	847.02
2.033333333	983.8
2.05	928.11
2.066666667	798.17
2.083333333	1320.85
2.1	695.59
2.116666667	1370.67
2.133333333	879.26
2.15	1132.29
2.166666667	538.3
2.183333333	561.75
2.2	592.04
2.216666667	753.23
2.233333333	697.55
2.25	1107.87
2.266666667	729.79
2.283333333	831.39
2.3	1240.74
2.316666667	650.65
2.333333333	1067.82
2.35	805.99
2.366666667	395.67
2.383333333	931.04
2.4	827.48
2.416666667	512.9
2.433333333	716.11
2.45	1192.87
2.466666667	466.01
2.483333333	814.78
2.5	660.42
2.516666667	507.04
2.533333333	557.84
2.55	544.17
2.566666667	356.59
2.583333333	659.45
2.6	525.6
2.616666667	625.25
2.633333333	446.47
