0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0070 	0.0480 	0.0110 	0.0050 	0.0000 	0.0110 	0.0340 	0.0090 	0.0630 	0.0000 	0.0000 	0.0000 	0.0000 	0.0290 	0.1560 	0.0880 	0.6760 	0.7940 	0.1180 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0070 	0.0480 	0.0110 	0.0050 	0.0000 	0.0110 	0.0340 	0.0090 	0.0630 	0.0000 	0.0000 	0.0000 	0.0000 	0.0290 	0.1560 	0.0880 	0.6760 	0.7940 	0.1180 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0070 	0.0480 	0.0110 	0.0050 	0.0000 	0.0110 	0.0340 	0.0090 	0.0630 	0.0000 	0.0000 	0.0000 	0.0000 	0.0290 	0.1560 	0.0880 	0.6760 	0.7940 	0.1180 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0070 	0.0480 	0.0110 	0.0050 	0.0000 	0.0110 	0.0340 	0.0090 	0.0630 	0.0000 	0.0000 	0.0000 	0.0000 	0.0290 	0.1560 	0.0880 	0.6760 	0.7940 	0.1180 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0070 	0.0480 	0.0110 	0.0050 	0.0000 	0.0110 	0.0340 	0.0090 	0.0630 	0.0000 	0.0000 	0.0000 	0.0000 	0.0290 	0.1560 	0.0880 	0.6760 	0.7940 	0.0354 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0110 	0.0290 	0.0000 	0.0000 	0.0000 	0.0050 	0.0140 	0.0000 	0.0000 	0.0000 	0.0050 	0.0000 	0.0390 	0.0000 	0.0450 	0.0050 	0.0000 	0.0430 	0.1470 	0.4040 	0.3380 	0.7280 	1.0000 	0.2019 	0.0450 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0050 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1450 	0.0200 	0.1320 	0.0110 	0.0340 	0.0070 	0.0000 	0.1320 	0.1410 	0.1020 	0.0980 	0.0630 	0.0110 	0.0000 	0.0070 	0.3170 	0.5400 	0.4470 	0.6690 	0.7550 	0.2094 	0.0354 	0.0162 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0070 	0.0180 	0.0000 	0.0000 	0.0000 	0.0000 	0.0020 	0.0250 	0.0290 	0.1180 	0.1410 	0.0090 	0.0200 	0.1250 	0.0930 	0.0290 	0.2040 	0.0930 	0.0000 	0.0000 	0.0110 	0.2470 	0.6760 	0.1560 	0.1110 	0.0000 	0.0171 	0.0150 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0050 	0.0000 	0.0000 	0.0000 	0.0140 	0.0020 	0.0140 	0.0180 	0.0110 	0.0000 	0.0000 	0.0430 	0.0140 	0.0430 	0.1320 	0.0340 	0.0230 	0.0180 	0.0000 	0.0000 	0.0000 	0.0730 	0.6730 	0.2740 	0.0000 	0.0108 	0.0006 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0020 	0.0020 	0.0000 	0.0320 	0.0250 	0.0520 	0.0520 	0.0000 	0.0000 	0.0480 	0.0340 	0.0000 	0.0750 	0.0200 	0.0790 	0.0000 	0.0000 	0.0000 	0.0250 	0.3850 	0.7480 	0.2490 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0590 	0.0860 	0.0880 	0.0090 	0.0140 	0.0000 	0.0090 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.3540 	0.6210 	0.2590 	0.2270 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0250 	0.0250 	0.0180 	0.0000 	0.0000 	0.0180 	0.0070 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0140 	0.0540 	0.0140 	0.0680 	0.0050 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0590 	0.4240 	0.7260 	0.2520 	0.0183 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0020 	0.0020 	0.1070 	0.0790 	0.1450 	0.0050 	0.0270 	0.0020 	0.0000 	0.0020 	0.0000 	0.0110 	0.0000 	0.0090 	0.1970 	0.0360 	0.0230 	0.1520 	0.0110 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1410 	0.6710 	0.4540 	0.0950 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0250 	0.0820 	0.0880 	0.0250 	0.0270 	0.0020 	0.0090 	0.0090 	0.0270 	0.1000 	0.0480 	0.0000 	0.0840 	0.0880 	0.2590 	0.1160 	0.0050 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.1130 	0.6580 	0.6670 	0.1160 	0.0021 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0340 	0.0910 	0.0070 	0.0410 	0.0110 	0.0660 	0.1340 	0.1500 	0.1320 	0.0000 	0.0000 	0.0000 	0.0000 	0.1070 	0.2400 	0.1540 	0.0000 	0.0090 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0340 	0.7690 	0.3220 	0.0200 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0340 	0.0390 	0.0340 	0.0250 	0.0360 	0.0230 	0.0000 	0.0070 	0.0540 	0.0730 	0.0000 	0.0840 	0.2450 	0.2060 	0.0700 	0.0390 	0.0270 	0.3830 	0.0000 	0.0000 	0.0000 	0.0000 	0.0200 	0.2020 	0.9070 	0.1290 	0.0060 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
