0.319 	6.250 	180.0 	30.0 
0.398 	6.500 	180.0 	30.0 
0.311 	6.083 	180.0 	30.0 
0.461 	7.800 	180.0 	30.0 
0.409 	7.500 	180.0 	30.0 
0.388 	6.875 	180.0 	30.0 
0.365 	8.100 	180.0 	30.0 
0.361 	7.400 	180.0 	30.0 
0.402 	7.400 	180.0 	30.0 
0.371 	6.400 	180.0 	30.0 
0.333 	6.900 	180.0 	30.0 
0.409 	6.900 	180.0 	30.0 
0.391 	9.100 	180.0 	30.0 
0.388 	7.000 	180.0 	30.0 
0.459 	6.600 	180.0 	30.0 
0.416 	6.500 	180.0 	30.0 
0.486 	7.600 	180.0 	30.0 
0.390 	6.167 	180.0 	30.0 
0.347 	6.500 	180.0 	30.0 
0.350 	5.833 	180.0 	30.0 
0.496 	6.700 	180.0 	30.0 
0.329 	6.200 	180.0 	30.0 
0.427 	7.000 	180.0 	30.0 
0.394 	5.333 	180.0 	30.0 
0.393 	6.100 	180.0 	30.0 
0.539 	7.750 	180.0 	30.0 
0.366 	7.600 	180.0 	30.0 
0.392 	7.000 	180.0 	30.0 
0.416 	10.250 	180.0 	30.0 
0.435 	7.600 	180.0 	30.0 
0.312 	7.600 	180.0 	30.0 
0.407 	7.875 	180.0 	30.0 
0.290 	5.700 	180.0 	30.0 
0.402 	8.200 	180.0 	30.0 
0.416 	6.200 	180.0 	30.0 
0.415 	7.800 	180.0 	30.0 
0.500 	6.900 	180.0 	30.0 
0.337 	6.917 	180.0 	30.0 
0.443 	8.125 	180.0 	30.0 
0.428 	6.900 	180.0 	30.0 
0.496 	8.100 	180.0 	30.0 
0.571 	9.250 	180.0 	30.0 
0.564 	6.625 	180.0 	30.0 
0.464 	6.800 	180.0 	30.0 
0.660 	7.625 	180.0 	30.0 
0.460 	7.400 	180.0 	30.0 
0.439 	9.250 	180.0 	30.0 
0.439 	7.600 	180.0 	30.0 
0.461 	7.700 	180.0 	30.0 
0.473 	7.300 	180.0 	30.0 
0.583 	7.600 	180.0 	30.0 
0.644 	7.400 	180.0 	30.0 
0.420 	6.700 	180.0 	30.0 
0.566 	7.375 	180.0 	30.0 
0.621 	7.100 	180.0 	30.0 
0.481 	7.600 	180.0 	30.0 
0.564 	7.375 	180.0 	30.0 
0.702 	6.800 	180.0 	30.0 
0.401 	6.300 	180.0 	30.0 
0.419 	7.600 	180.0 	30.0 
0.498 	8.000 	180.0 	30.0 
0.444 	6.600 	180.0 	30.0 
0.502 	7.000 	180.0 	30.0 
0.528 	7.300 	180.0 	30.0 
0.464 	7.300 	180.0 	30.0 
0.615 	6.800 	180.0 	30.0 
0.466 	7.500 	180.0 	30.0 
0.462 	7.600 	180.0 	30.0 
0.597 	7.200 	180.0 	30.0 
0.552 	7.300 	180.0 	30.0 
0.556 	8.100 	180.0 	30.0 
0.752 	7.300 	180.0 	30.0 
0.454 	7.200 	180.0 	30.0 
0.432 	6.800 	180.0 	30.0 
0.563 	7.100 	180.0 	30.0 
0.401 	7.000 	180.0 	30.0 
0.419 	7.700 	180.0 	30.0 
0.563 	7.600 	180.0 	30.0 
0.679 	7.625 	180.0 	30.0 
0.574 	7.625 	180.0 	30.0 
0.538 	8.125 	180.0 	30.0 
0.413 	7.000 	180.0 	30.0 
0.588 	7.900 	180.0 	30.0 
0.497 	6.900 	180.0 	30.0 
0.548 	7.400 	180.0 	30.0 
0.385 	6.800 	180.0 	30.0 
0.510 	8.000 	180.0 	30.0 
0.580 	7.700 	180.0 	30.0 
0.576 	6.800 	180.0 	30.0 
0.536 	7.500 	180.0 	30.0 
0.461 	8.625 	180.0 	30.0 
0.466 	6.625 	180.0 	30.0 
0.565 	8.250 	180.0 	30.0 
0.515 	6.900 	180.0 	30.0 
0.414 	8.100 	180.0 	30.0 
0.556 	7.750 	180.0 	30.0 
0.549 	7.600 	180.0 	30.0 
0.365 	5.833 	180.0 	30.0 
0.446 	8.125 	180.0 	30.0 
0.613 	7.375 	180.0 	30.0 
0.524 	7.500 	180.0 	30.0 
0.484 	7.300 	180.0 	30.0 
0.555 	7.500 	180.0 	30.0 
0.454 	7.100 	180.0 	30.0 
0.442 	7.200 	180.0 	30.0 
0.438 	7.900 	180.0 	30.0 
0.548 	8.600 	180.0 	30.0 
0.375 	8.500 	180.0 	30.0 
0.450 	6.875 	180.0 	30.0 
0.391 	6.200 	180.0 	30.0 
0.333 	6.600 	180.0 	30.0 
0.604 	7.100 	180.0 	30.0 
0.476 	6.700 	180.0 	30.0 
0.496 	7.100 	180.0 	30.0 
0.514 	7.300 	180.0 	30.0 
0.583 	7.500 	180.0 	30.0 
0.486 	7.000 	180.0 	30.0 
0.374 	6.750 	180.0 	30.0 
0.395 	8.400 	180.0 	30.0 
0.380 	5.900 	180.0 	30.0 
0.420 	7.700 	180.0 	30.0 
0.563 	7.100 	180.0 	30.0 
0.384 	7.700 	180.0 	30.0 
0.427 	6.600 	180.0 	30.0 
0.467 	7.900 	180.0 	30.0 
0.407 	7.300 	180.0 	30.0 
0.535 	6.500 	180.0 	30.0 
0.394 	7.800 	180.0 	30.0 
0.444 	8.300 	180.0 	30.0 
0.537 	7.100 	180.0 	30.0 
0.432 	7.600 	180.0 	30.0 
0.468 	6.625 	180.0 	30.0 
0.477 	7.200 	180.0 	30.0 
0.425 	7.900 	180.0 	30.0 
0.571 	7.600 	180.0 	30.0 
0.546 	7.583 	180.0 	30.0 
0.396 	7.000 	180.0 	30.0 
0.486 	6.167 	180.0 	30.0 
0.500 	7.300 	180.0 	30.0 
0.552 	6.750 	180.0 	30.0 
0.464 	8.100 	180.0 	30.0 
0.588 	9.000 	180.0 	30.0 
0.403 	6.800 	180.0 	30.0 
0.479 	7.200 	180.0 	30.0 
0.454 	6.500 	180.0 	30.0 
0.417 	7.400 	180.0 	30.0 
0.442 	7.400 	180.0 	30.0 
0.443 	7.700 	180.0 	30.0 
0.442 	8.000 	180.0 	30.0 
0.469 	9.300 	180.0 	30.0 
0.627 	8.500 	180.0 	30.0 
0.484 	6.100 	180.0 	30.0 
0.474 	7.200 	180.0 	30.0 
0.588 	8.375 	180.0 	30.0 
0.498 	7.400 	180.0 	30.0 
0.487 	8.400 	180.0 	30.0 
0.425 	6.500 	180.0 	30.0 
0.381 	8.700 	180.0 	30.0 
0.655 	6.875 	180.0 	30.0 
0.484 	8.200 	180.0 	30.0 
0.530 	6.000 	180.0 	30.0 
0.498 	7.700 	180.0 	30.0 
0.494 	7.300 	180.0 	30.0 
0.503 	6.200 	180.0 	30.0 
0.501 	6.000 	180.0 	30.0 
0.540 	7.200 	180.0 	30.0 
0.429 	9.250 	180.0 	30.0 
0.532 	6.600 	180.0 	30.0 
0.563 	6.800 	180.0 	30.0 
0.513 	7.100 	180.0 	30.0 
0.498 	6.500 	180.0 	30.0 
0.563 	7.100 	180.0 	30.0 
0.503 	6.400 	180.0 	30.0 
0.413 	7.900 	180.0 	30.0 
0.539 	7.800 	180.0 	30.0 
0.435 	7.600 	180.0 	30.0 
0.588 	8.000 	180.0 	30.0 
0.383 	7.875 	180.0 	30.0 
0.489 	7.800 	180.0 	30.0 
0.408 	5.833 	180.0 	30.0 
0.438 	6.800 	180.0 	30.0 
0.474 	8.000 	180.0 	30.0 
0.434 	6.750 	180.0 	30.0 
0.478 	7.500 	180.0 	30.0 
0.456 	7.600 	180.0 	30.0 
0.528 	6.000 	180.0 	30.0 
0.324 	7.700 	180.0 	30.0 
0.467 	6.417 	180.0 	30.0 
0.428 	8.000 	180.0 	30.0 
0.549 	7.100 	180.0 	30.0 
0.437 	6.800 	180.0 	30.0 
0.528 	8.000 	180.0 	30.0 
0.545 	7.000 	180.0 	30.0 
0.435 	7.400 	180.0 	30.0 
0.484 	9.125 	180.0 	30.0 
0.451 	6.500 	180.0 	30.0 
0.519 	6.900 	180.0 	30.0 
0.481 	6.700 	180.0 	30.0 
0.520 	7.400 	180.0 	30.0 
0.512 	7.600 	180.0 	30.0 
0.569 	7.000 	180.0 	30.0 
0.460 	8.625 	180.0 	30.0 
0.440 	7.400 	180.0 	30.0 
0.624 	7.625 	180.0 	30.0 
0.440 	7.300 	180.0 	30.0 
0.452 	7.200 	180.0 	30.0 
0.544 	6.600 	180.0 	30.0 
0.419 	7.000 	180.0 	30.0 
0.471 	7.000 	180.0 	30.0 
0.406 	7.667 	180.0 	30.0 
0.612 	8.875 	180.0 	30.0 
0.639 	7.250 	180.0 	30.0 
0.467 	8.000 	180.0 	30.0 
0.601 	6.625 	180.0 	30.0 
0.494 	7.100 	180.0 	30.0 
0.424 	6.500 	180.0 	30.0 
0.429 	7.400 	180.0 	30.0 
0.350 	7.700 	180.0 	30.0 
0.420 	6.600 	180.0 	30.0 
0.461 	8.750 	180.0 	30.0 
0.405 	7.700 	180.0 	30.0 
0.464 	7.600 	180.0 	30.0 
0.539 	7.800 	180.0 	30.0 
0.421 	7.500 	180.0 	30.0 
0.449 	7.250 	180.0 	30.0 
0.506 	6.750 	180.0 	30.0 
0.513 	6.800 	180.0 	30.0 
0.413 	6.600 	180.0 	30.0 
0.505 	6.600 	180.0 	30.0 
0.410 	7.500 	180.0 	30.0 
0.599 	8.875 	180.0 	30.0 
0.378 	7.600 	180.0 	30.0 
0.444 	7.100 	180.0 	30.0 
0.404 	7.500 	180.0 	30.0 
0.460 	7.400 	180.0 	30.0 
0.347 	8.000 	180.0 	30.0 
0.363 	8.700 	180.0 	30.0 
0.329 	8.600 	180.0 	30.0 
0.405 	7.300 	180.0 	30.0 
0.554 	8.700 	180.0 	30.0 
0.518 	8.875 	180.0 	30.0 
0.544 	7.800 	180.0 	30.0 
0.390 	7.250 	180.0 	30.0 
0.405 	7.400 	180.0 	30.0 
0.368 	7.700 	180.0 	30.0 
0.334 	9.125 	180.0 	30.0 
0.479 	7.200 	180.0 	30.0 
0.418 	7.500 	180.0 	30.0 
0.499 	8.375 	180.0 	30.0 
0.384 	7.800 	180.0 	30.0 
0.423 	8.300 	180.0 	30.0 
0.387 	7.500 	180.0 	30.0 
0.484 	8.200 	180.0 	30.0 
0.367 	7.300 	180.0 	30.0 
0.293 	6.500 	180.0 	30.0 
0.352 	8.200 	180.0 	30.0 
0.469 	8.125 	180.0 	30.0 
0.409 	7.625 	180.0 	30.0 
0.422 	7.125 	180.0 	30.0 
0.335 	8.300 	180.0 	30.0 
0.536 	8.250 	180.0 	30.0 
0.422 	7.300 	180.0 	30.0 
0.527 	7.750 	180.0 	30.0 
0.381 	9.125 	180.0 	30.0 
0.359 	7.700 	180.0 	30.0 
0.412 	6.875 	180.0 	30.0 
0.330 	8.500 	180.0 	30.0 
0.273 	6.625 	180.0 	30.0 
0.284 	7.900 	180.0 	30.0 
0.358 	7.100 	180.0 	30.0 
0.388 	8.375 	180.0 	30.0 
0.379 	6.500 	180.0 	30.0 
0.392 	8.625 	180.0 	30.0 
0.316 	7.100 	180.0 	30.0 
