0	858.75
0.016666667	961.33
0.033333333	861.68
0.05	582.27
0.066666667	676.06
0.083333333	774.73
0.1	1793.7
0.116666667	1193.84
0.133333333	788.41
0.15	1911.91
0.166666667	1433.2
0.183333333	1078.56
0.2	1027.76
0.216666667	1055.11
0.233333333	1328.66
0.25	964.26
0.266666667	728.81
0.283333333	912.48
0.3	1147.93
0.316666667	914.43
0.333333333	1380.44
0.35	923.23
0.366666667	1045.35
0.383333333	1002.36
0.4	1271.02
0.416666667	539.28
0.433333333	933.97
0.45	1348.2
0.466666667	806.97
0.483333333	910.53
0.5	388.83
0.516666667	1099.08
0.533333333	1719.45
0.55	1104.94
0.566666667	589.11
0.583333333	1189.94
0.6	1327.69
0.616666667	1256.37
0.633333333	1420.5
0.65	1750.71
0.666666667	1076.61
0.683333333	1182.12
0.7	1138.16
0.716666667	1766.34
0.733333333	638.93
0.75	1421.47
0.766666667	837.25
0.783333333	898.8
0.8	709.27
0.816666667	1621.75
0.833333333	301.88
0.85	1502.56
0.866666667	1047.3
0.883333333	1001.38
0.9	1579.74
0.916666667	1534.8
0.933333333	830.41
0.95	704.39
0.966666667	1426.36
0.983333333	1077.58
1	860.7
1.016666667	968.17
1.033333333	1963.69
1.05	787.43
1.066666667	958.4
1.083333333	740.53
1.1	729.79
1.116666667	1010.17
1.133333333	748.35
1.15	1637.38
1.166666667	1294.47
1.183333333	1221.2
1.2	1187
1.216666667	1934.38
1.233333333	1362.86
1.25	658.47
1.266666667	910.53
1.283333333	696.57
1.3	1105.92
1.316666667	1780.99
1.333333333	924.2
1.35	800.13
1.366666667	676.06
1.383333333	882.19
1.4	774.73
1.416666667	1032.64
1.433333333	1003.34
1.45	1605.14
1.466666667	1219.24
1.483333333	763
1.5	1381.42
1.516666667	721
1.533333333	914.43
1.55	1378.49
1.566666667	636
1.583333333	674.1
1.6	887.08
1.616666667	621.35
1.633333333	1012.13
1.65	866.56
1.666666667	1612.96
1.683333333	752.26
1.7	688.76
1.716666667	983.8
1.733333333	879.26
1.75	809.9
1.766666667	640.88
1.783333333	733.7
1.8	1094.19
1.816666667	947.65
1.833333333	742.49
1.85	715.13
1.866666667	902.71
1.883333333	972.07
1.9	1167.47
1.916666667	1212.41
1.933333333	857.77
1.95	806.97
1.966666667	404.46
1.983333333	1264.18
2	765.94
2.016666667	892.94
2.033333333	811.85
2.05	846.05
2.066666667	845.07
2.083333333	1056.09
2.1	1032.64
2.116666667	692.66
2.133333333	840.18
2.15	1174.3
2.166666667	999.43
2.183333333	933.97
2.2	2393.55
2.216666667	808.92
2.233333333	1173.33
2.25	1257.35
2.266666667	3324.59
2.283333333	1335.5
2.3	1124.48
2.316666667	790.36
2.333333333	939.83
2.35	1024.83
2.366666667	750.3
2.383333333	616.46
2.4	506.06
2.416666667	468.94
2.433333333	435.72
2.45	498.25
2.466666667	556.87
2.483333333	663.35
2.5	691.69
2.516666667	701.46
2.533333333	739.56
2.55	793.29
2.566666667	733.7
2.583333333	962.3
2.6	1135.23
2.616666667	983.8
2.633333333	956.44
2.65	766.91
2.666666667	1537.73
2.683333333	1039.48
2.7	807.94
2.716666667	1536.76
2.733333333	848.98
2.75	972.07
2.766666667	734.67
2.783333333	1488.88
2.8	832.37
2.816666667	966.21
2.833333333	962.3
2.85	1054.14
2.866666667	1165.51
2.883333333	962.3
2.9	1250.51
2.916666667	802.08
2.933333333	1352.11
2.95	1456.64
2.966666667	334.12
2.983333333	900.76
3	656.52
3.016666667	1102.99
3.033333333	959.37
3.05	1809.33
3.066666667	541.23
3.083333333	1185.05
3.1	955.47
3.116666667	1268.09
3.133333333	1106.89
3.15	824.55
3.166666667	1370.67
3.183333333	1037.53
3.2	978.91
3.216666667	995.52
3.233333333	1668.64
3.25	801.11
3.266666667	1096.15
3.283333333	1237.81
3.3	1142.06
3.316666667	1811.28
3.333333333	1409.75
3.35	908.57
3.366666667	1104.94
3.383333333	1340.39
3.4	1467.39
3.416666667	1127.41
3.433333333	732.72
3.45	1322.8
3.466666667	852.88
3.483333333	1012.13
3.5	1985.18
3.516666667	1028.74
3.533333333	1499.63
3.55	1858.17
3.566666667	2217.7
3.583333333	1612.96
3.6	1266.14
3.616666667	938.86
3.633333333	1156.72
3.65	3788.64
3.666666667	1393.14
3.683333333	1458.6
3.7	1360.9
3.716666667	1303.26
3.733333333	1187
3.75	1414.64
3.766666667	1146.95
3.783333333	1510.38
3.8	1580.72
3.816666667	826.51
3.833333333	862.65
3.85	1075.63
3.866666667	813.81
3.883333333	1936.33
3.9	1339.41
3.916666667	1165.51
3.933333333	856.79
3.95	620.37
3.966666667	607.67
3.983333333	833.35
4	641.86
4.016666667	874.38
4.033333333	691.69
4.05	954.49
4.066666667	707.32
4.083333333	749.33
4.1	696.57
4.116666667	583.24
4.133333333	966.21
4.15	1091.26
4.166666667	931.04
4.183333333	1050.23
4.2	953.51
4.216666667	1020.92
4.233333333	1095.17
4.25	827.48
4.266666667	1594.4
4.283333333	1195.8
4.3	838.23
4.316666667	866.56
4.333333333	978.91
4.35	1270.05
4.366666667	1315.96
4.383333333	1074.65
4.4	914.43
4.416666667	1209.47
4.433333333	1238.78
4.45	985.75
4.466666667	1448.83
4.483333333	1139.13
4.5	1017.99
4.516666667	959.37
4.533333333	930.06
4.55	1117.64
4.566666667	948.63
4.583333333	1300.33
4.6	1120.57
4.616666667	1061.95
4.633333333	1103.96
4.65	502.16
4.666666667	384.92
4.683333333	316.53
4.7	384.92
4.716666667	421.07
4.733333333	429.86
4.75	411.3
4.766666667	383.94
4.783333333	370.27
4.8	404.46
4.816666667	454.29
4.833333333	921.27
4.85	715.13
4.866666667	1301.31
4.883333333	933.97
4.9	1021.9
4.916666667	509
4.933333333	595.94
4.95	720.02
4.966666667	1110.8
4.983333333	992.59
5	1176.26
5.016666667	964.26
5.033333333	765.94
5.05	763
5.066666667	1026.78
5.083333333	1097.12
5.1	844.09
5.116666667	820.64
5.133333333	916.39
5.15	841.16
5.166666667	730.76
5.183333333	757.14
5.2	848
5.216666667	908.57
5.233333333	938.86
5.25	974.03
5.266666667	922.25
5.283333333	1196.77
5.3	1106.89
5.316666667	721
5.333333333	737.6
5.35	1024.83
5.366666667	871.45
5.383333333	892.94
5.4	1187.98
5.416666667	880.24
5.433333333	901.73
5.45	1021.9
5.466666667	888.06
5.483333333	768.87
5.5	649.68
5.516666667	654.56
5.533333333	642.84
5.55	719.04
5.566666667	744.44
5.583333333	734.67
5.6	673.12
5.616666667	604.74
5.633333333	532.44
5.65	586.17
5.666666667	551.98
5.683333333	561.75
5.7	525.6
5.716666667	500.2
5.733333333	463.08
5.75	441.59
5.766666667	346.82
5.783333333	389.81
5.8	381.01
5.816666667	366.36
5.833333333	377.11
5.85	414.23
5.866666667	441.59
5.883333333	546.12
5.9	630.14
5.916666667	544.17
5.933333333	548.07
5.95	808.92
5.966666667	518.76
5.983333333	376.13
6	724.9
6.016666667	726.86
6.033333333	740.53
6.05	773.75
6.066666667	738.58
6.083333333	689.73
6.1	636.98
6.116666667	597.9
6.133333333	556.87
6.15	531.47
6.166666667	504.11
6.183333333	481.64
6.2	468.94
6.216666667	465.03
6.233333333	448.42
6.25	432.79
6.266666667	397.62
6.283333333	363.43
6.3	379.06
6.316666667	396.65
6.333333333	505.09
6.35	457.22
6.366666667	478.71
6.383333333	551.98
6.4	340.96
6.416666667	105.51
6.433333333	70.34
6.45	72.29
6.466666667	79.13
6.483333333	80.11
6.5	83.04
6.516666667	98.67
6.533333333	122.12
6.55	153.38
6.566666667	185.62
6.583333333	217.86
6.6	250.1
6.616666667	275.5
6.633333333	298.95
6.65	324.35
6.666666667	342.91
6.683333333	357.57
6.7	372.22
6.716666667	406.41
6.733333333	428.88
6.75	449.4
6.766666667	464.06
6.783333333	498.25
6.8	524.63
6.816666667	585.2
6.833333333	636
6.85	719.04
6.866666667	665.31
6.883333333	681.92
6.9	740.53
6.916666667	927.13
6.933333333	952.53
6.95	1114.71
6.966666667	890.01
6.983333333	866.56
7	838.23
7.016666667	660.42
7.033333333	664.33
7.05	768.87
7.066666667	749.33
7.083333333	749.33
7.1	610.6
7.116666667	591.06
7.133333333	530.49
7.15	516.81
7.166666667	560.77
7.183333333	562.73
7.2	541.23
7.216666667	564.68
7.233333333	552.96
7.25	479.69
7.266666667	441.59
7.283333333	420.09
7.3	411.3
7.316666667	405.44
7.333333333	402.51
7.35	398.6
7.366666667	392.74
7.383333333	388.83
7.4	379.06
7.416666667	379.06
7.433333333	370.27
7.45	367.34
7.466666667	364.41
7.483333333	365.38
7.5	354.64
7.516666667	353.66
7.533333333	356.59
7.55	359.52
7.566666667	355.61
7.583333333	351.7
7.6	348.77
7.616666667	343.89
7.633333333	338.03
7.65	345.84
7.666666667	339.98
7.683333333	341.94
7.7	339
7.716666667	336.07
7.733333333	334.12
7.75	338.03
7.766666667	338.03
7.783333333	343.89
7.8	348.77
7.816666667	378.08
