1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.688	-2.375	-3.34	-3.63	-3.72	-3.673	-3.714	-3.737	-3.63	-3.756	-3.9	-3.734	-3.35	-2.843	-2.678	-2.54	-2.433	-2.279	-2.101	-1.982	-1.952	-1.844	-1.804	-2.206	-3.965	-6.111	-8.264	-10.54	-12.686	-14.642	-16.525	-18.261	-19.847	-21.354	-22.875	-24.431	-25.958	-27.411	-28.856	-30.393	-31.961	-33.316	-34.257	-34.797	-34.992	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.478	-1.956	-2.845	-3.25	-3.404	-3.676	-3.729	-3.791	-3.665	-3.528	-3.783	-3.919	-4.098	-3.248	-2.848	-2.673	-2.446	-2.264	-2.05	-1.928	-1.882	-1.879	-1.797	-1.841	-2.446	-4.217	-6.204	-8.199	-10.307	-12.22	-14.026	-15.836	-17.661	-19.539	-21.46	-23.317	-24.988	-26.417	-27.672	-28.944	-30.378	-31.911	-33.274	-34.233	-34.788	-34.99	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.768	-2.536	-3.098	-3.011	-3.011	-3.355	-3.776	-3.977	-3.688	-3.684	-3.894	-4.205	-3.995	-2.98	-2.642	-2.565	-2.5	-2.326	-1.971	-1.856	-1.847	-1.865	-1.8	-1.913	-2.659	-4.379	-6.204	-8.047	-9.959	-11.654	-13.353	-15.131	-17.087	-19.305	-21.669	-23.869	-25.642	-26.968	-28.051	-29.183	-30.532	-32.012	-33.331	-34.259	-34.796	-34.991	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.539	-2.078	-2.992	-3.263	-3.232	-3.198	-3.296	-3.704	-3.972	-3.707	-3.52	-3.693	-3.995	-3.363	-2.621	-2.438	-2.608	-2.598	-2.516	-2.081	-1.833	-1.799	-1.791	-1.916	-2.166	-3.158	-4.768	-6.409	-8.073	-9.704	-11.241	-12.894	-14.691	-16.788	-19.289	-21.981	-24.409	-26.234	-27.487	-28.487	-29.575	-30.886	-32.292	-33.511	-34.351	-34.828	-34.993	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11	-1.22	-2.474	-3.193	-3.377	-3.433	-3.526	-3.656	-3.602	-3.64	-3.844	-3.768	-3.953	-3.574	-2.945	-2.615	-2.526	-2.714	-2.668	-2.461	-2.054	-1.822	-1.786	-1.893	-2.131	-2.87	-4.195	-5.637	-7.072	-8.413	-9.71	-11.199	-12.854	-14.688	-16.88	-19.52	-22.348	-24.846	-26.675	-27.928	-28.974	-30.122	-31.434	-32.742	-33.802	-34.494	-34.878	-34.996	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.574	-2.148	-2.76	-3.166	-3.423	-3.539	-3.562	-3.671	-3.604	-3.648	-3.998	-4.102	-3.966	-3.086	-2.821	-2.688	-2.61	-2.587	-2.523	-2.273	-2.053	-2.002	-2.106	-2.304	-2.964	-4.161	-5.45	-6.681	-7.74	-8.752	-10.031	-11.571	-13.254	-15.111	-17.317	-19.938	-22.706	-25.144	-26.974	-28.312	-29.504	-30.777	-32.098	-33.275	-34.137	-34.658	-34.931	-34.999	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.814	-2.629	-3.057	-3.422	-3.626	-3.683	-3.624	-3.663	-3.682	-3.543	-3.862	-4.204	-3.415	-2.941	-2.726	-2.546	-2.456	-2.406	-2.263	-2.223	-2.216	-2.332	-2.917	-3.854	-4.991	-6.1	-6.866	-7.443	-8.149	-9.205	-10.626	-12.262	-13.992	-15.855	-17.999	-20.466	-23.041	-25.354	-27.194	-28.676	-30.059	-31.454	-32.754	-33.777	-34.44	-34.803	-34.972	-35	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.834	-2.668	-3.143	-3.429	-3.612	-3.689	-3.686	-3.648	-3.592	-3.538	-3.595	-4.14	-3.951	-3.05	-2.854	-2.596	-2.418	-2.288	-2.206	-2.068	-2.195	-2.44	-3.161	-4.275	-5.442	-6.474	-7.04	-7.326	-7.781	-8.607	-9.858	-11.443	-13.186	-14.969	-16.824	-18.86	-21.11	-23.434	-25.586	-27.431	-29.052	-30.599	-32.069	-33.306	-34.168	-34.661	-34.903	-34.992	-35	-35
1	1	1	1	1	1	1	1	1	1	1	1	1	-1.005	-3.011	-3.626	-3.677	-3.698	-3.682	-3.724	-3.698	-3.747	-3.661	-3.488	-3.799	-4.304	-3.539	-2.954	-2.694	-2.431	-2.308	-2.188	-2.053	-2.064	-2.219	-2.927	-4.095	-5.297	-6.419	-7.019	-7.226	-7.566	-8.22	-9.288	-10.763	-12.507	-14.333	-16.137	-17.952	-19.859	-21.889	-23.964	-25.939	-27.742	-29.436	-31.074	-32.563	-33.712	-34.432	-34.798	-34.959	-34.999	-35	-35
1	1	1	1	1	1	1	1	1	1	1	1	-1.051	-3.102	-3.661	-3.686	-3.639	-3.623	-3.597	-3.607	-3.597	-3.66	-3.626	-3.548	-3.791	-3.804	-3.051	-2.823	-2.472	-2.266	-2.101	-2.037	-1.98	-2.128	-2.648	-3.743	-4.925	-6.088	-6.9	-7.14	-7.392	-7.919	-8.841	-10.204	-11.925	-13.809	-15.668	-17.427	-19.136	-20.898	-22.746	-24.616	-26.407	-28.106	-29.783	-31.437	-32.901	-33.969	-34.587	-34.872	-34.983	-35	-35	-35
