0.000694444	6.56
0.001388889	4.68
0.002083333	5.62
0.002777778	5.62
0.003472222	3.75
0.004166667	5.62
0.004861111	6.56
0.005555556	2.81
0.00625	5.62
0.006944444	5.62
0.007638889	6.56
0.008333333	5.62
0.009027778	6.56
0.009722222	7.49
0.010416667	8.43
0.011111111	5.62
0.011805556	9.37
0.0125	6.56
0.013194444	10.3
0.013888889	14.05
0.014583333	11.24
0.015277778	8.43
0.015972222	4.68
0.016666667	1.87
0.017361111	0.94
0.018055556	3.75
0.01875	3.75
0.019444444	3.75
0.020138889	2.81
0.020833333	3.75
0.021527778	4.68
0.022222222	5.62
0.022916667	4.68
0.023611111	5.62
0.024305556	5.62
0.025	4.68
0.025694444	5.62
0.026388889	4.68
0.027083333	5.62
0.027777778	2.81
0.028472222	5.62
0.029166667	6.56
0.029861111	0
0.030555556	0
0.03125	0
0.031944444	0
0.032638889	0
0.033333333	0
0.034027778	0
0.034722222	0
0.035416667	0
0.036111111	0
0.036805556	0
0.0375	0
0.038194444	0
0.038888889	0
0.039583333	0
0.040277778	0
0.040972222	0
0.041666667	0
0.042361111	0
0.043055556	0
0.04375	0
0.044444444	0
0.045138889	0
0.045833333	0
0.046527778	0
0.047222222	0
0.047916667	0
0.048611111	0
0.049305556	0
0.05	0
0.050694444	0
0.051388889	0
0.052083333	0
0.052777778	0
0.053472222	0
0.054166667	0
0.054861111	0
0.055555556	0
0.05625	0
0.056944444	0
0.057638889	0
0.058333333	0
0.059027778	0
0.059722222	0
0.060416667	0
0.061111111	0
0.061805556	0
0.0625	0
0.063194444	0
0.063888889	0
0.064583333	0
0.065277778	0
0.065972222	0
0.066666667	0
0.067361111	0
0.068055556	0
0.06875	0
0.069444444	0
0.070138889	0
0.070833333	0
0.071527778	0
0.072222222	0
0.072916667	0
0.073611111	0
0.074305556	0
0.075	0
0.075694444	0
0.076388889	0
0.077083333	0
0.077777778	0
0.078472222	0
0.079166667	0
0.079861111	0
0.080555556	0
0.08125	0
0.081944444	0
0.082638889	0
0.083333333	0
0.084027778	0
0.084722222	0
0.085416667	0
0.086111111	0
0.086805556	0
0.0875	0
