0	26.891
0.000694444	26.891
0.001388889	26.916
0.002083333	26.94
0.002777778	26.94
0.003472222	26.94
0.004166667	26.94
0.004861111	26.94
0.005555556	26.94
0.00625	26.94
0.006944444	26.94
0.007638889	26.965
0.008333333	26.965
0.009027778	26.965
0.009722222	26.989
0.010416667	27.407
0.011111111	27.21
0.011805556	26.989
0.0125	26.891
0.013194444	26.842
0.013888889	26.818
0.014583333	28.097
0.015277778	28.816
0.015972222	28.866
0.016666667	29.115
0.017361111	28.816
0.018055556	28.667
0.01875	28.642
0.019444444	28.642
0.020138889	28.667
0.020833333	28.667
0.021527778	28.667
0.022222222	28.667
0.022916667	28.667
0.023611111	28.642
0.024305556	28.642
0.025	28.642
0.025694444	28.642
0.026388889	28.617
0.027083333	28.617
0.027777778	28.617
0.028472222	28.617
0.029166667	28.593
0.029861111	28.593
0.030555556	28.593
0.03125	28.518
0.031944444	28.394
0.032638889	28.221
0.033333333	28.147
0.034027778	28.048
0.034722222	27.974
0.035416667	27.875
0.036111111	27.825
0.036805556	27.751
0.0375	27.702
0.038194444	27.653
0.038888889	27.604
0.039583333	27.554
0.040277778	27.53
0.040972222	27.481
0.041666667	27.456
0.042361111	27.431
0.043055556	27.382
0.04375	27.358
0.044444444	27.333
0.045138889	27.333
0.045833333	27.284
0.046527778	27.284
0.047222222	27.259
0.047916667	27.235
0.048611111	27.235
0.049305556	27.21
0.05	27.186
0.050694444	27.186
0.051388889	27.161
0.052083333	27.161
0.052777778	27.136
0.053472222	27.136
0.054166667	27.136
0.054861111	27.112
0.055555556	27.112
0.05625	27.087
0.056944444	27.087
0.057638889	27.087
0.058333333	27.063
0.059027778	27.063
0.059722222	27.063
0.060416667	27.063
0.061111111	27.038
0.061805556	27.038
0.0625	27.038
0.063194444	27.038
0.063888889	27.038
0.064583333	27.038
0.065277778	27.014
0.065972222	27.014
0.066666667	27.014
0.067361111	27.014
0.068055556	26.989
0.06875	26.989
0.069444444	26.989
0.070138889	26.989
0.070833333	26.989
