Title=potential temperature from YAEYAMA2 Test Case

Legend=(s_rho, eta_rho, xi_rho) = (-0.966667, 23.9666, 123.603)
ocean_time (seconds since 2000-01-01 00:00:00)	temp (Celsius)
597254400.000000	22.114389
597257984.000000	22.179251
597261568.000000	22.355133
597265216.000000	22.294807
597268800.000000	21.887590
597272384.000000	21.662086
597276032.000000	21.467381
597279616.000000	21.148893
597283200.000000	21.164953
597286784.000000	21.640814
597290368.000000	22.205351
597294016.000000	22.343821
597297600.000000	22.216234
597301184.000000	22.111774
597304832.000000	22.243347
597308416.000000	22.176456
597312000.000000	21.973614
597315584.000000	21.689449
597319168.000000	21.612032
597322816.000000	21.339062
597326400.000000	21.092138
597329984.000000	21.508837
597333632.000000	22.184505
597337216.000000	22.501581
597340800.000000	22.312742
597344384.000000	22.135885
597347968.000000	21.931221
597351616.000000	21.841616
597355200.000000	21.585953
597358784.000000	21.235973
597362432.000000	21.464680
597366016.000000	21.502422
597369600.000000	21.487127
597373184.000000	21.516260
597376768.000000	21.532793
597380416.000000	21.721697
597384000.000000	21.861105
597387584.000000	22.154106
597391232.000000	22.066582
597394816.000000	22.035217
597398400.000000	21.870153
597401984.000000	21.233030
597405568.000000	21.453966
597409216.000000	21.631893
597412800.000000	21.697489
597416384.000000	21.772091
597420032.000000	22.020718
597423616.000000	22.121317
597427200.000000	21.740986
597430784.000000	21.873520
597434368.000000	22.066309
597438016.000000	22.290461
597441600.000000	22.317122
597445184.000000	22.151695
597448832.000000	22.081184
597452416.000000	21.366034
597456000.000000	20.795395
597459584.000000	20.948122
597463168.000000	21.424639
597466816.000000	21.778429
597470400.000000	21.827518
597473984.000000	21.712627
597477632.000000	21.648989
597481216.000000	21.963396
597484800.000000	22.094351
597488384.000000	22.047636
597491968.000000	21.660234
597495616.000000	21.087193
597499200.000000	21.227961
597502784.000000	21.398392
597506432.000000	21.669846
597510016.000000	22.030783
597513600.000000	22.172903
597517184.000000	22.037212
597520768.000000	21.995850
597524416.000000	21.742327
597528000.000000	21.690878
597531584.000000	21.535278
597535232.000000	21.134386
597538816.000000	21.059866
597542400.000000	21.333368
597545984.000000	21.524002
597549568.000000	21.826710
597553216.000000	22.207306
597556800.000000	22.460876
597560384.000000	22.575371
597564032.000000	22.552078
597567616.000000	21.936005
597571200.000000	21.898615
597574784.000000	21.725462
597578368.000000	21.721519
597582016.000000	22.007708
597585600.000000	21.950571
597589184.000000	21.756699
597592832.000000	21.849804
597596416.000000	21.858082
597600000.000000	22.113264
597603584.000000	22.169470
597607168.000000	21.997244
597610816.000000	21.965845
597614400.000000	22.003458
597617984.000000	22.008722
597621632.000000	22.082888
597625216.000000	22.038076
597628800.000000	21.497183
597632384.000000	21.592024
597635968.000000	21.919586
597639616.000000	22.231356
597643200.000000	22.533733
597646784.000000	22.298161
597650432.000000	22.023682
597654016.000000	21.842413
597657600.000000	21.940477
597661184.000000	21.906933
597664768.000000	21.650078
597668416.000000	21.663034
597672000.000000	21.359158
597675584.000000	21.285625
597679232.000000	21.193260
597682816.000000	21.389864
597686400.000000	21.854984
597689984.000000	22.007561
597693568.000000	21.846447
597697216.000000	21.648066
597700800.000000	21.493324
597704384.000000	21.391418
597708032.000000	21.299084
597711616.000000	21.197969
597715200.000000	21.354406
597718784.000000	21.436823
597722368.000000	21.629690
597726016.000000	21.896269
597729600.000000	22.118139
597733184.000000	22.141235
597736832.000000	21.874317
597740416.000000	21.466173
597744000.000000	21.477844
597747584.000000	21.714216
597751168.000000	21.972582
597754816.000000	22.160482
597758400.000000	22.023579
597761984.000000	21.686529
597765632.000000	21.467936
597769216.000000	21.521177
597772800.000000	21.921503
597776384.000000	22.380394
597779968.000000	22.407377
597783616.000000	21.965433
597787200.000000	21.870972
597790784.000000	21.925623
597794432.000000	22.005093
597798016.000000	21.970093
597801600.000000	21.440935
597805184.000000	20.925093
597808768.000000	20.868160
597812416.000000	21.091982
597816000.000000	21.460806
597819584.000000	21.637178
597823232.000000	21.843407
597826816.000000	21.789679
597830400.000000	21.545420
597833984.000000	21.163176
597837568.000000	21.431095
597841216.000000	21.440796
597844800.000000	21.476965
597848384.000000	21.590864
597852032.000000	21.566542
597855616.000000	21.457184
597859200.000000	21.541903
597862784.000000	21.676870
597866368.000000	21.943880
597870016.000000	22.009556
597873600.000000	21.757427
597877184.000000	21.765249
597880832.000000	21.659952
597884416.000000	21.678030
597888000.000000	21.656969
597891584.000000	21.631134
597895168.000000	21.640266
597898816.000000	21.965683
597902400.000000	22.286089
597905984.000000	22.471981
597909632.000000	22.570559
597913216.000000	22.563612
597916800.000000	22.509794
597920384.000000	22.441658
597923968.000000	22.237902
597927616.000000	22.132725
597931200.000000	22.052544
597934784.000000	22.086203
597938432.000000	21.994717
597942016.000000	21.919470
597945600.000000	21.965473
597949184.000000	22.213867
597952768.000000	22.595619
597956416.000000	22.638231
597960000.000000	22.304451
597963584.000000	22.045097
597967232.000000	22.031616
597970816.000000	22.122154
597974400.000000	22.263893
597977984.000000	22.473871
597981568.000000	22.549915
597985216.000000	22.265278
597988800.000000	22.004126
597992384.000000	22.140444
597996032.000000	22.504658
597999616.000000	22.863583
598003200.000000	22.846977
598006784.000000	22.249039
598010368.000000	21.949141
598014016.000000	21.835875
598017600.000000	21.892801
598021184.000000	22.191576
598024832.000000	22.359373
598028416.000000	22.094240
598032000.000000	21.855516
598035584.000000	21.975613
598039168.000000	22.185631
598042816.000000	22.436659
598046400.000000	22.470160
598049984.000000	22.042562
598053632.000000	21.735209
598057216.000000	21.696554
598060800.000000	21.804066
598064384.000000	21.989357
598067968.000000	22.083721
598071616.000000	21.986696
598075200.000000	21.781929
598078784.000000	21.579453
598082432.000000	21.608736
598086016.000000	21.963154
598089600.000000	22.329428
598093184.000000	22.383690
598096768.000000	22.038765
598100416.000000	21.793627
598104000.000000	21.875834
598107584.000000	21.876305
598111232.000000	21.922260
598114816.000000	21.962204
598118400.000000	22.038822
598121984.000000	22.191671
598125568.000000	22.381073
598129216.000000	22.550877
598132800.000000	22.452374
598136384.000000	22.182072
598140032.000000	21.917046
598143616.000000	21.784657
598147200.000000	21.746634
598150784.000000	21.745331
598154368.000000	21.747938
598158016.000000	21.853144
598161600.000000	22.061148
598165184.000000	22.248930
598168832.000000	22.355110
598172416.000000	22.486362
598176000.000000	22.595154
598179584.000000	22.581999
598183168.000000	22.420918
598186816.000000	22.056124
598190400.000000	21.937151
598193984.000000	22.144068
598197632.000000	22.388338
598201216.000000	22.632051
598204800.000000	22.849932
598208384.000000	22.933105
598211968.000000	22.746521
598215616.000000	22.567310
598219200.000000	22.616783
598222784.000000	22.689831
598226432.000000	22.678257
598230016.000000	22.590168
598233600.000000	22.525373
598237184.000000	22.499786
598240768.000000	22.452904
598244416.000000	22.376549
598248000.000000	22.171114
598251584.000000	21.885857
598255232.000000	21.772449
598258816.000000	21.818279
598262400.000000	21.930843
598265984.000000	21.974360
598269568.000000	21.903187
598273216.000000	21.806519
598276800.000000	21.752155
598280384.000000	21.731861
598284032.000000	21.787258
598287616.000000	21.851799
598291200.000000	21.851902
598294784.000000	21.794357
598298368.000000	21.775875
598302016.000000	21.801855
598305600.000000	21.802265
598309184.000000	21.811180
598312832.000000	21.903294
598316416.000000	21.998058
598320000.000000	22.004450
598323584.000000	21.920403
598327168.000000	21.909344
598330816.000000	21.886774
598334400.000000	21.863033
598337984.000000	21.875193
598341632.000000	21.854204
598345216.000000	21.810497
598348800.000000	21.821033
598352384.000000	21.868317
598355968.000000	21.964121
598359616.000000	22.019690
598363200.000000	22.015018
598366784.000000	21.999107
598370432.000000	21.975704
598374016.000000	21.992176
598377600.000000	21.946331
598381184.000000	21.800432
598384768.000000	21.670284
598388416.000000	21.747959
598392000.000000	21.900938
598395584.000000	22.059034
598399232.000000	22.237421
598402816.000000	22.432268
598406400.000000	22.588701
598409984.000000	22.679745
598413568.000000	22.686602
598417216.000000	22.624407
598420800.000000	22.431602
598424384.000000	22.195812
598428032.000000	22.001301
598431616.000000	21.962357
598435200.000000	21.999781
598438784.000000	22.046427
598442368.000000	22.143759
598446016.000000	22.330278
598449600.000000	22.515778
598453184.000000	22.548937
598456832.000000	22.348635
598460416.000000	22.053663
598464000.000000	22.172525
598467584.000000	22.230450
598471168.000000	22.306484
598474816.000000	22.383268
598478400.000000	22.445488
598481984.000000	22.421577
598485632.000000	22.380966
598489216.000000	22.425829
598492800.000000	22.529049
598496384.000000	22.663755
598499968.000000	22.782745
598503616.000000	22.753851
598507200.000000	22.626984
598510784.000000	22.454319
598514432.000000	22.374056
598518016.000000	22.262777
598521600.000000	22.030804
598525184.000000	22.012238
598528768.000000	22.009369
598532416.000000	21.958908
598536000.000000	21.986498
598539584.000000	22.188255
598543232.000000	22.447367
598546816.000000	22.371620
598550400.000000	21.789270
598553984.000000	21.951492
598557568.000000	21.999695
598561216.000000	22.018366
598564800.000000	22.020645
598568384.000000	21.997972
598572032.000000	22.001734
598575616.000000	22.188734
598579200.000000	22.506269
598582784.000000	22.792368
598586368.000000	22.954590
598590016.000000	22.939896
598593600.000000	22.690466
598597184.000000	22.523632
598600832.000000	22.311897
598604416.000000	22.318933
598608000.000000	22.192636
598611584.000000	22.060318
598615168.000000	22.149868
598618816.000000	22.165215
598622400.000000	22.302162
598625984.000000	22.585125
598629632.000000	22.797726
598633216.000000	22.665371
598636800.000000	22.540747
598640384.000000	22.677353
598643968.000000	22.654003
598647616.000000	22.637894
598651200.000000	22.619167
598654784.000000	22.313498
598658432.000000	21.994232
598662016.000000	21.790085
598665600.000000	22.022200
598669184.000000	22.462036
598672768.000000	22.787783
598676416.000000	22.939695
598680000.000000	22.851488
598683584.000000	22.705210
598687232.000000	22.397964
598690816.000000	22.380554
598694400.000000	22.377014
598697984.000000	22.117554
598701568.000000	22.072269
598705216.000000	22.179041
598708800.000000	22.267584
598712384.000000	22.454708
598716032.000000	22.773914
598719616.000000	22.955706
598723200.000000	22.747864
598726784.000000	22.249687
598730368.000000	22.086378
598734016.000000	22.093184
598737600.000000	22.128988
598741184.000000	22.112272
598744832.000000	21.914574
598748416.000000	21.893999
598752000.000000	21.790251
598755584.000000	21.899830
598759168.000000	22.236292
598762816.000000	22.634117
598766400.000000	22.815907
598769984.000000	23.019186
598773632.000000	22.758320
598777216.000000	22.129555
598780800.000000	22.230635
598784384.000000	22.146214
598787968.000000	21.789154
598791616.000000	21.681215
598795200.000000	21.640751
598798784.000000	21.787893
598802432.000000	22.180490
598806016.000000	22.664566
598809600.000000	22.907326
598813184.000000	22.857151
598816768.000000	22.737852
598820416.000000	22.357084
598824000.000000	22.055830
598827584.000000	21.905794
598831232.000000	21.663795
598834816.000000	21.876236
598838400.000000	21.939861
598841984.000000	21.821880
598845568.000000	21.920677
598849216.000000	22.319424
598852800.000000	22.711941
598856384.000000	22.901136
598860032.000000	23.168503
598863616.000000	22.924738
598867200.000000	22.308006
598870784.000000	22.332047
598874368.000000	22.086607
598878016.000000	22.019144
598881600.000000	22.112070
598885184.000000	21.800957
598888832.000000	21.887833
598892416.000000	22.333263
598896000.000000	22.760933
598899584.000000	22.928268
598903168.000000	22.961651
598906816.000000	22.939468
598910400.000000	22.315586
598913984.000000	22.029469
598917632.000000	21.707987
598921216.000000	21.408503
598924800.000000	21.652863
598928384.000000	21.636154
598931968.000000	21.706989
598935616.000000	22.103359
598939200.000000	22.548891
598942784.000000	22.768721
598946432.000000	23.042139
598950016.000000	23.293154
598953600.000000	23.009151
598957184.000000	22.334499
598960768.000000	22.002636
598964416.000000	21.523390
598968000.000000	21.522343
598971584.000000	21.650963
598975232.000000	21.777512
598978816.000000	22.050852
598982400.000000	22.416353
598985984.000000	22.648823
598989568.000000	22.667892
598993216.000000	22.566940
598996800.000000	22.489967
599000384.000000	22.214420
599004032.000000	22.079109
599007616.000000	21.770884
599011200.000000	21.743914
599014784.000000	21.744818
599018368.000000	21.414871
599022016.000000	21.692339
599025600.000000	22.154528
599029184.000000	22.481911
599032832.000000	22.749653
599036416.000000	22.924114
599040000.000000	23.038954
599043584.000000	22.681459
599047168.000000	22.538742
599050816.000000	22.215612
599054400.000000	21.761484
599057984.000000	21.685205
599061632.000000	21.904665
599065216.000000	22.169100
599068800.000000	22.369875
599072384.000000	22.583904
599075968.000000	22.722204
599079616.000000	22.701155
599083200.000000	22.442095
599086784.000000	22.262581
599090432.000000	22.221373
599094016.000000	22.422688
599097600.000000	22.516554
599101184.000000	22.264406
599104768.000000	21.348158
599108416.000000	21.459522
599112000.000000	21.830425
599115584.000000	22.240841
599119232.000000	22.559011
599122816.000000	22.661436
599126400.000000	22.321697
599129984.000000	22.042862
599133568.000000	22.307018
599137216.000000	22.408661
599140800.000000	22.316095
599144384.000000	21.944103
599148032.000000	21.692993
599151616.000000	21.596022
599155200.000000	21.711493
599158784.000000	22.099630
599162368.000000	22.405499
599166016.000000	22.471569
599169600.000000	22.238012
599173184.000000	22.130358
599176832.000000	21.982342
599180416.000000	22.028008
599184000.000000	22.142393
599187584.000000	22.132053
599191168.000000	22.003048
599194816.000000	21.755100
599198400.000000	21.726845
599201984.000000	21.929760
599205632.000000	22.256296
599209216.000000	22.602276
599212800.000000	22.751099
599216384.000000	22.797075
599219968.000000	22.808708
599223616.000000	22.612839
599227200.000000	22.193554
599230784.000000	21.657810
599234432.000000	21.452286
599238016.000000	21.470373
599241600.000000	21.628016
599245184.000000	21.903557
599248768.000000	22.178822
599252416.000000	22.434067
599256000.000000	22.625654
599259584.000000	22.704151
599263232.000000	22.652641
599266816.000000	22.455439
599270400.000000	22.070009
599273984.000000	21.497766
599277568.000000	21.355652
599281216.000000	21.658802
599284800.000000	21.865242
599288384.000000	21.992941
599292032.000000	22.084373
599295616.000000	22.253305
599299200.000000	22.429480
599302784.000000	22.587978
599306368.000000	22.707951
599310016.000000	22.713327
599313600.000000	22.680723
599317184.000000	22.369032
599320832.000000	21.879635
599324416.000000	21.847759
599328000.000000	21.877687
599331584.000000	22.013655
599335168.000000	22.335535
599338816.000000	22.695284
599342400.000000	22.954678
599345984.000000	23.093990
599349632.000000	23.125490
599353216.000000	23.071194
599356800.000000	22.888523
599360384.000000	22.578096
599363968.000000	22.369291
599367616.000000	22.279095
599371200.000000	22.240099
599374784.000000	22.261330
599378432.000000	22.339628
599382016.000000	22.472734
599385600.000000	22.629406
599389184.000000	22.768393
599392768.000000	22.862717
599396416.000000	22.881443
599400000.000000	22.689438
599403584.000000	22.471973
599407232.000000	22.321524
599410816.000000	22.145952
599414400.000000	22.114017
599417984.000000	22.111229
599421568.000000	22.293720
599425216.000000	22.538767
599428800.000000	22.751616
599432384.000000	22.917681
599436032.000000	23.034908
599439616.000000	23.087269
599443200.000000	22.941372
599446784.000000	22.702080
599450368.000000	22.609755
599454016.000000	22.529127
599457600.000000	22.415623
599461184.000000	22.424709
599464832.000000	22.381519
599468416.000000	22.295853
599472000.000000	22.354406
599475584.000000	22.520687
599479168.000000	22.691931
599482816.000000	22.809395
599486400.000000	22.761236
599489984.000000	22.585375
599493632.000000	22.519920
599497216.000000	22.513746
599500800.000000	22.442860
599504384.000000	22.367416
599507968.000000	22.238476
599511616.000000	22.291004
599515200.000000	22.493355
599518784.000000	22.686218
599522432.000000	22.822351
599526016.000000	22.911097
599529600.000000	22.951263
599533184.000000	22.897438
599536768.000000	22.731495
599540416.000000	22.649103
599544000.000000	22.615446
599547584.000000	22.432703
599551232.000000	22.269632
599554816.000000	22.155218
599558400.000000	22.135218
599561984.000000	22.206017
599565568.000000	22.324245
599569216.000000	22.449854
599572800.000000	22.556234
599576384.000000	22.646929
599580032.000000	22.684856
599583616.000000	22.535688
599587200.000000	22.341728
599590784.000000	22.216766
599594368.000000	21.995529
599598016.000000	21.944578
599601600.000000	22.109819
599605184.000000	22.304123
599608832.000000	22.442575
599612416.000000	22.534557
599616000.000000	22.630741
599619584.000000	22.660427
599623168.000000	22.630634
599626816.000000	22.560163
599630400.000000	22.412014
599633984.000000	22.301790
599637632.000000	22.234859
599641216.000000	22.089682
599644800.000000	22.079281
599648384.000000	22.188545
599651968.000000	22.360651
599655616.000000	22.535301
599659200.000000	22.659504
599662784.000000	22.695747
599666432.000000	22.677637
599670016.000000	22.602114
599673600.000000	22.338137
599677184.000000	22.256821
599680768.000000	22.263237
599684416.000000	22.138987
599688000.000000	22.044361
599691584.000000	22.156796
599695232.000000	22.266954
599698816.000000	22.421347
599702400.000000	22.543074
599705984.000000	22.637949
599709568.000000	22.693872
599713216.000000	22.689316
599716800.000000	22.550135
599720384.000000	22.280991
599724032.000000	22.221779
599727616.000000	22.166424
599731200.000000	22.032597
599734784.000000	21.935810
599738368.000000	21.943771
599742016.000000	22.030329
599745600.000000	22.146227
599749184.000000	22.274321
599752832.000000	22.381712
599756416.000000	22.394808
599760000.000000	22.342405
599763584.000000	22.223333
599767168.000000	22.013931
599770816.000000	21.821037
599774400.000000	21.678604
599777984.000000	21.619392
599781632.000000	21.662849
599785216.000000	21.741949
599788800.000000	21.851906
599792384.000000	21.956814
599795968.000000	22.084217
599799616.000000	22.224279
599803200.000000	22.270422
599806784.000000	22.180418
599810432.000000	21.959290
599814016.000000	21.892704
599817600.000000	21.806629
599821184.000000	21.678358
599824768.000000	21.642864
599828416.000000	21.716103
599832000.000000	21.864805
599835584.000000	22.006023
599839232.000000	22.134102
599842816.000000	22.230669
599846400.000000	22.274151
599849984.000000	22.186575
599853568.000000	21.877901
599857216.000000	21.558329
599860800.000000	21.439276
599864384.000000	21.436075
599868032.000000	21.591421
599871616.000000	21.723484
599875200.000000	21.828642
599878784.000000	21.925877
599882368.000000	22.041149
599886016.000000	22.187975
599889600.000000	22.225243
599893184.000000	22.239523
599896832.000000	22.170351
599900416.000000	21.979910
599904000.000000	21.888304
599907584.000000	21.777060
599911168.000000	21.658825
599914816.000000	21.656080
599918400.000000	21.709112
599921984.000000	21.849747
599925632.000000	22.082991
599929216.000000	22.232761
599932800.000000	22.320362
599936384.000000	22.218397
599939968.000000	21.933537
599943616.000000	21.786760
599947200.000000	21.796736
599950784.000000	21.845299
599954432.000000	21.809193
599958016.000000	21.876760
599961600.000000	21.860928
599965184.000000	21.887968
599968768.000000	22.002251
599972416.000000	22.152637
599976000.000000	22.289320
599979584.000000	22.340429
599983232.000000	22.288750
599986816.000000	22.029280
599990400.000000	21.990164
599993984.000000	22.013424
599997568.000000	21.749424
600001216.000000	21.522671
600004800.000000	21.413000
600008384.000000	21.527340
600012032.000000	21.738073
600015616.000000	22.008392
600019200.000000	22.300558
600022784.000000	22.431934
600026368.000000	22.381733
600030016.000000	22.185890
600033600.000000	22.050114
600037184.000000	22.024309
600040832.000000	21.907080
600044416.000000	21.698893
600048000.000000	21.674799
600051584.000000	21.713558
600055168.000000	21.770033
600058816.000000	21.933418
600062400.000000	22.202290
600065984.000000	22.408522
600069632.000000	22.458670
600073216.000000	22.303835
600076800.000000	21.839075
600080384.000000	21.637171
600083968.000000	21.541367
600087616.000000	21.395496
600091200.000000	21.351128
600094784.000000	21.425844
600098432.000000	21.544283
600102016.000000	21.765997
600105600.000000	22.043179
600109184.000000	22.245108
600112768.000000	22.345327
600116416.000000	22.235662
600120000.000000	21.836262
600123584.000000	21.255466
600127232.000000	20.944254
600130816.000000	20.897406
600134400.000000	20.951075
600137984.000000	21.197651
600141568.000000	21.490229
600145216.000000	21.705217
600148800.000000	21.881313
600152384.000000	22.018373
600156032.000000	22.161688
600159616.000000	22.272619
600163200.000000	22.290237
600166784.000000	21.889864
600170368.000000	21.078022
600174016.000000	20.930069
600177600.000000	20.956224
600181184.000000	21.141718
600184832.000000	21.343811
600188416.000000	21.566540
600192000.000000	21.796494
600195584.000000	22.041269
600199168.000000	22.286173
600202816.000000	22.387852
600206400.000000	22.335100
600209984.000000	21.960033
600213632.000000	21.603844
600217216.000000	21.502274
600220800.000000	21.695127
600224384.000000	21.918585
600227968.000000	21.974569
600231616.000000	22.003973
600235200.000000	22.150373
600238784.000000	22.296453
600242432.000000	22.400188
600246016.000000	22.436975
600249600.000000	22.251368
600253184.000000	21.916510
600256768.000000	21.858999
600260416.000000	21.588013
600264000.000000	21.587154
600267584.000000	21.570034
600271232.000000	21.611029
600274816.000000	21.702641
600278400.000000	21.972322
600281984.000000	22.289209
600285568.000000	22.461472
600289216.000000	22.506485
600292800.000000	22.437199
600296384.000000	22.204638
600300032.000000	21.609901
600303616.000000	21.265324
600307200.000000	21.521564
600310784.000000	21.782305
600314368.000000	21.914513
600318016.000000	21.973782
600321600.000000	22.088886
600325184.000000	22.257578
600328832.000000	22.443752
600332416.000000	22.521231
600336000.000000	22.415392
600339584.000000	22.163801
600343168.000000	21.731407
600346816.000000	21.399069
600350400.000000	21.407524
600353984.000000	21.424183
600357632.000000	21.418270
600361216.000000	21.551365
600364800.000000	21.838514
600368384.000000	22.170498
600371968.000000	22.465000
600375616.000000	22.628586
600379200.000000	22.595316
600382784.000000	22.276178
600386432.000000	21.609219
600390016.000000	21.400391
600393600.000000	21.303150
600397184.000000	21.281342
600400768.000000	21.350096
600404416.000000	21.502119
600408000.000000	21.643826
600411584.000000	21.845673
600415232.000000	22.079519
600418816.000000	22.254272
600422400.000000	22.395374
600425984.000000	22.432020
600429568.000000	22.167107
600433216.000000	21.947599
600436800.000000	21.803822
600440384.000000	21.750101
600444032.000000	21.683428
600447616.000000	21.751829
600451200.000000	21.901085
600454784.000000	22.135571
600458368.000000	22.336575
600462016.000000	22.453720
600465600.000000	22.535482
600469184.000000	22.493826
600472832.000000	22.214388
600476416.000000	21.997627
600480000.000000	22.034643
600483584.000000	22.052320
600487168.000000	22.086555
600490816.000000	22.141586
600494400.000000	22.152132
600497984.000000	22.255552
600501632.000000	22.369476
600505216.000000	22.448677
600508800.000000	22.499744
600512384.000000	22.385698
600515968.000000	21.965931
600519616.000000	21.914791
600523200.000000	21.910482
600526784.000000	21.813095
600530432.000000	21.668844
600534016.000000	21.490963
600537600.000000	21.392641
600541184.000000	21.462399
600544768.000000	21.740032
600548416.000000	22.036562
600552000.000000	22.218546
600555584.000000	22.223169
600559232.000000	22.151878
600562816.000000	22.131962
600566400.000000	22.139124
600569984.000000	22.092369
600573568.000000	22.019423
600577216.000000	21.902273
600580800.000000	21.917448
600584384.000000	22.031878
600588032.000000	22.180168
600591616.000000	22.337931
600595200.000000	22.488882
600598784.000000	22.525412
600602368.000000	22.133299
600606016.000000	21.802851
600609600.000000	21.858305
600613184.000000	21.853064
600616832.000000	21.953205
600620416.000000	22.127804
600624000.000000	22.189558
600627584.000000	22.131308
600631168.000000	22.152002
600634816.000000	22.296373
600638400.000000	22.433683
600641984.000000	22.511766
600645632.000000	22.551422
600649216.000000	22.560488
600652800.000000	22.508970
600656384.000000	22.454376
600659968.000000	22.423302
600663616.000000	22.374079
600667200.000000	22.294344
600670784.000000	22.316572
600674432.000000	22.337000
600678016.000000	22.395298
600681600.000000	22.474098
600685184.000000	22.524345
600688768.000000	22.442381
600692416.000000	21.854975
600696000.000000	21.574091
600699584.000000	21.559145
600703232.000000	21.666491
600706816.000000	21.786364
600710400.000000	21.892282
600713984.000000	21.966301
600717568.000000	22.032043
600721216.000000	22.157505
600724800.000000	22.311388
600728384.000000	22.447205
600732032.000000	22.513491
600735616.000000	22.491322
600739200.000000	22.419909
600742784.000000	22.404766
600746368.000000	22.406071
600750016.000000	22.361628
600753600.000000	22.230627
600757184.000000	22.118723
600760832.000000	22.088938
600764416.000000	22.143299
600768000.000000	22.263517
600771584.000000	22.350519
600775168.000000	22.349989
600778816.000000	22.226347
600782400.000000	21.811266
600785984.000000	21.472656
600789632.000000	21.404215
600793216.000000	21.430305
600796800.000000	21.573185
600800384.000000	21.831793
600803968.000000	22.061975
600807616.000000	22.221945
600811200.000000	22.344284
600814784.000000	22.448629
600818432.000000	22.525862
600822016.000000	22.544260
600825600.000000	22.416676
600829184.000000	22.231108
600832768.000000	22.147884
600836416.000000	22.130785
600840000.000000	22.159956
600843584.000000	22.203217
600847232.000000	22.214212
600850816.000000	22.165422
600854400.000000	22.144753
600857984.000000	22.204664
600861568.000000	22.258116
600865216.000000	22.254774
600868800.000000	22.134890
600872384.000000	21.926189
600876032.000000	21.776798
600879616.000000	21.810024
600883200.000000	21.932056
600886784.000000	22.092352
600890368.000000	22.182085
600894016.000000	22.188969
600897600.000000	22.192123
600901184.000000	22.196178
600904832.000000	22.190008
600908416.000000	22.223923
600912000.000000	22.293306
600915584.000000	22.340248
600919168.000000	22.241232
600922816.000000	22.141109
600926400.000000	22.055988
600929984.000000	22.047567
600933632.000000	22.000101
600937216.000000	22.033939
600940800.000000	22.070814
600944384.000000	22.049696
600947968.000000	21.949591
600951616.000000	21.910738
600955200.000000	21.936085
600958784.000000	21.982319
600962432.000000	22.008589
600966016.000000	21.917574
600969600.000000	21.823524
600973184.000000	21.831001
600976768.000000	21.871336
600980416.000000	21.932617
600984000.000000	22.015337
600987584.000000	22.075239
600991232.000000	22.112131
600994816.000000	22.182674
600998400.000000	22.283972
601001984.000000	22.424843
601005568.000000	22.588579
601009216.000000	22.661814
601012800.000000	22.371407
601016384.000000	21.966942
601020032.000000	21.845045
601023616.000000	21.866613
601027200.000000	21.914351
601030784.000000	21.919825
601034368.000000	21.965261
601038016.000000	22.084536
601041600.000000	22.279982
601045184.000000	22.495813
601048832.000000	22.583105
601052416.000000	22.301943
601056000.000000	21.987806
601059584.000000	21.971230
601063168.000000	21.979168
601066816.000000	22.119755
601070400.000000	22.321011
601073984.000000	22.413052
601077632.000000	22.228777
601081216.000000	22.081369
601084800.000000	22.185335
601088384.000000	22.441507
601091968.000000	22.694563
601095616.000000	22.780275
601099200.000000	22.595058
601102784.000000	22.040018
601106432.000000	21.850061
601110016.000000	21.736734
601113600.000000	21.594400
601117184.000000	21.691692
601120768.000000	21.725992
601124416.000000	21.624613
601128000.000000	21.625698
601131584.000000	21.777435
601135232.000000	22.006079
601138816.000000	22.180149
601142400.000000	22.143976
601145984.000000	21.999367
601149568.000000	21.783300
601153216.000000	21.591751
601156800.000000	21.474705
601160384.000000	21.448753
601164032.000000	21.583670
601167616.000000	21.526335
601171200.000000	21.492149
601174784.000000	21.661892
601178368.000000	21.913195
601182016.000000	22.138634
601185600.000000	22.296450
601189184.000000	22.237469
601192832.000000	21.456387
601196416.000000	21.295897
601200000.000000	21.154678
601203584.000000	20.913355
601207168.000000	21.003685
601210816.000000	21.075584
601214400.000000	21.130646
601217984.000000	21.344261
601221632.000000	21.627827
601225216.000000	21.892097
601228800.000000	21.982809
601232384.000000	22.044390
601235968.000000	22.171589
601239616.000000	21.837124
601243200.000000	21.512270
601246784.000000	21.243464
601250432.000000	21.296261
601254016.000000	21.492092
601257600.000000	21.444397
601261184.000000	21.511963
601264768.000000	21.665672
601268416.000000	22.009880
601272000.000000	22.096258
601275584.000000	22.120878
601279232.000000	22.047581
601282816.000000	21.585407
601286400.000000	21.741789
601289984.000000	21.793491
601293568.000000	21.555416
601297216.000000	21.417299
601300800.000000	21.473440
601304384.000000	21.507215
601308032.000000	21.660831
601311616.000000	22.129982
601315200.000000	22.400330
601318784.000000	22.381393
601322368.000000	22.193190
601326016.000000	21.720287
601329600.000000	21.541529
601333184.000000	21.534681
601336832.000000	21.351660
601340416.000000	21.053566
601344000.000000	21.413172
601347584.000000	21.817980
601351168.000000	22.091787
601354816.000000	22.283775
601358400.000000	22.434942
601361984.000000	22.558056
601365632.000000	22.672707
601369216.000000	22.098194
601372800.000000	21.506697
601376384.000000	21.286484
601379968.000000	21.167042
601383616.000000	21.283844
601387200.000000	21.445663
601390784.000000	21.575869
601394432.000000	21.733910
601398016.000000	21.976643
601401600.000000	22.252951
601405184.000000	22.474150
601408768.000000	22.574411
601412416.000000	22.578667
601416000.000000	21.791451
601419584.000000	20.812662
